  t  q1  q2  q3  u1  u2  u3
   37.4000   1.183874E-02   1.656419E-04   2.663951E+01   1.786993E-02   5.686777E-05   8.596240E-01
   37.4500   1.290666E-02   1.695845E-04   2.668250E+01   2.420213E-02   1.165447E-04   8.598564E-01
   37.5000   1.419139E-02   1.773380E-04   2.672549E+01   2.650357E-02   1.768183E-04   8.600873E-01
   37.5500   1.549286E-02   1.848806E-04   2.676850E+01   2.491282E-02   1.088687E-04   8.603156E-01
   37.6000   1.661733E-02   1.885852E-04   2.681153E+01   1.945876E-02   5.667230E-05   8.605503E-01
   37.6500   1.738241E-02   1.922102E-04   2.685456E+01   1.069837E-02   9.070585E-05   8.607903E-01
   37.7000   1.766546E-02   1.957374E-04   2.689760E+01   5.735966E-04   2.362825E-05   8.610282E-01
   37.7500   1.744200E-02   1.936462E-04   2.694066E+01  -9.442993E-03  -9.271737E-05   8.612645E-01
   37.8000   1.673338E-02   1.891077E-04   2.698373E+01  -1.864966E-02  -6.927133E-05   8.614964E-01
   37.8500   1.563233E-02   1.857698E-04   2.702681E+01  -2.459142E-02  -9.404608E-05   8.617269E-01
   37.9000   1.434765E-02   1.785745E-04   2.706990E+01  -2.620023E-02  -1.757951E-04   8.619576E-01
   37.9500   1.306748E-02   1.710951E-04   2.711301E+01  -2.444231E-02  -1.018987E-04   8.621812E-01
   38.0000   1.197140E-02   1.677768E-04   2.715612E+01  -1.864957E-02  -5.813900E-05   8.624018E-01
   38.0500   1.126015E-02   1.638052E-04   2.719925E+01  -9.470626E-03  -9.041077E-05   8.626220E-01
   38.1000   1.104200E-02   1.610280E-04   2.724238E+01   8.321323E-04  -1.196852E-06   8.628443E-01
   38.1500   1.134277E-02   1.638504E-04   2.728553E+01   1.110351E-02   9.695146E-05   8.630700E-01
   38.2000   1.213210E-02   1.685223E-04   2.732869E+01   2.009671E-02   7.872834E-05   8.632968E-01
   38.2500   1.329331E-02   1.726739E-04   2.737186E+01   2.559973E-02   1.089590E-04   8.635240E-01
   38.3000   1.461715E-02   1.802039E-04   2.741504E+01   2.665893E-02   1.787557E-04   8.637493E-01
   38.3500   1.589306E-02   1.881736E-04   2.745824E+01   2.370347E-02   1.209672E-04   8.639698E-01
   38.4000   1.692212E-02   1.920796E-04   2.750144E+01   1.685857E-02   4.866621E-05   8.641883E-01
   38.4500   1.752974E-02   1.945293E-04   2.754466E+01   7.140262E-03   5.293870E-05   8.644110E-01
   38.5000   1.762183E-02   1.964097E-04   2.758788E+01  -3.470782E-03   6.710315E-06   8.646341E-01
   38.5500   1.719397E-02   1.942487E-04   2.763112E+01  -1.343779E-02  -8.945955E-05   8.648527E-01
   38.6000   1.630509E-02   1.890164E-04   2.767437E+01  -2.174592E-02  -1.029152E-04   8.650656E-01
   38.6500   1.507630E-02   1.841051E-04   2.771763E+01  -2.665348E-02  -1.069705E-04   8.652744E-01
   38.7000   1.372195E-02   1.771463E-04   2.776089E+01  -2.668229E-02  -1.715231E-04   8.654879E-01
   38.7500   1.247600E-02   1.690846E-04   2.780417E+01  -2.260940E-02  -1.212988E-04   8.657059E-01
   38.8000   1.152193E-02   1.656438E-04   2.784747E+01  -1.489877E-02  -3.462803E-05   8.659254E-01
   38.8500   1.103813E-02   1.636943E-04   2.789077E+01  -4.152006E-03  -4.793802E-05   8.661484E-01
   38.9000   1.111012E-02   1.624356E-04   2.793408E+01   6.846437E-03   2.220257E-05   8.663698E-01
   38.9500   1.169668E-02   1.667059E-04   2.797740E+01   1.631673E-02   1.332134E-04   8.665861E-01
   39.0000   1.270567E-02   1.731539E-04   2.802074E+01   2.355469E-02   1.054037E-04   8.667988E-01
   39.0500   1.398231E-02   1.778364E-04   2.806408E+01   2.665517E-02   1.057828E-04   8.670080E-01
   39.1000   1.529090E-02   1.849765E-04   2.810744E+01   2.501490E-02   1.692732E-04   8.672148E-01
   39.1500   1.642667E-02   1.922575E-04   2.815081E+01   1.989474E-02   9.771624E-05   8.674221E-01
   39.2000   1.722627E-02   1.946926E-04   2.819418E+01   1.155449E-02   1.989508E-05   8.676291E-01
   39.2500   1.754454E-02   1.960206E-04   2.823757E+01   1.035504E-03   3.418116E-05   8.678377E-01
   39.3000   1.733444E-02   1.966175E-04   2.828097E+01  -9.261791E-03  -2.892536E-05   8.680466E-01
   39.3500   1.664625E-02   1.924705E-04   2.832437E+01  -1.791799E-02  -1.259470E-04   8.682537E-01
   39.4000   1.558498E-02   1.860561E-04   2.836779E+01  -2.398751E-02  -1.143616E-04   8.684624E-01
   39.4500   1.431806E-02   1.808659E-04   2.841122E+01  -2.586140E-02  -1.088054E-04   8.686755E-01
   39.5000   1.307775E-02   1.742873E-04   2.845466E+01  -2.306689E-02  -1.474223E-04   8.688931E-01
   39.5500   1.206609E-02   1.681072E-04   2.849811E+01  -1.695460E-02  -7.946055E-05   8.691101E-01
   39.6000   1.142641E-02   1.664340E-04   2.854157E+01  -8.212881E-03  -4.716113E-06   8.693240E-01
   39.6500   1.127509E-02   1.659329E-04   2.858504E+01   2.281264E-03  -1.896876E-05   8.695382E-01
   39.7000   1.163860E-02   1.662655E-04   2.862852E+01   1.188819E-02   5.633320E-05   8.697496E-01
   39.7500   1.243175E-02   1.715957E-04   2.867202E+01   1.958837E-02   1.317667E-04   8.699621E-01
   39.8000   1.356134E-02   1.771369E-04   2.871552E+01   2.506667E-02   8.439825E-05   8.701852E-01
   39.8500   1.486635E-02   1.816949E-04   2.875903E+01   2.630543E-02   1.218649E-04   8.704137E-01
   39.9000   1.612234E-02   1.893937E-04   2.880256E+01   2.340494E-02   1.610036E-04   8.706461E-01
   39.9500   1.715826E-02   1.951388E-04   2.884610E+01   1.752553E-02   5.851922E-05   8.708836E-01
   40.0000   1.782174E-02   1.965789E-04   2.888965E+01   8.520716E-03   2.383906E-05   8.711213E-01
   40.0500   1.797947E-02   1.986265E-04   2.893321E+01  -2.292054E-03   4.572251E-05   8.713540E-01
   40.1000   1.760850E-02   1.984575E-04   2.897678E+01  -1.224742E-02  -7.268993E-05   8.715826E-01
   40.1500   1.678050E-02   1.923923E-04   2.902037E+01  -2.063551E-02  -1.360577E-04   8.718053E-01
   40.2000   1.558767E-02   1.870753E-04   2.906396E+01  -2.641666E-02  -7.981328E-05   8.720208E-01
   40.2500   1.422091E-02   1.821223E-04   2.910757E+01  -2.739191E-02  -1.398343E-04   8.722345E-01
   40.3000   1.292161E-02   1.736448E-04   2.915119E+01  -2.399247E-02  -1.688204E-04   8.724479E-01
   40.3500   1.187434E-02   1.681067E-04   2.919482E+01  -1.736922E-02  -4.382945E-05   8.726597E-01
   40.4000   1.124204E-02   1.672553E-04   2.923845E+01  -7.394706E-03  -2.173818E-05   8.728725E-01
   40.4500   1.116024E-02   1.652281E-04   2.928210E+01   4.071971E-03  -3.681303E-05   8.730880E-01
   40.5000   1.162415E-02   1.665458E-04   2.932576E+01   1.413534E-02   1.048971E-04   8.733023E-01
   40.5500   1.254165E-02   1.739215E-04   2.936943E+01   2.222819E-02   1.511501E-04   8.735153E-01
   40.6000   1.379448E-02   1.794903E-04   2.941311E+01   2.712987E-02   8.017483E-05   8.737271E-01
   40.6500   1.516922E-02   1.845243E-04   2.945681E+01   2.703145E-02   1.421505E-04   8.739394E-01
   40.7000   1.643082E-02   1.928725E-04   2.950051E+01   2.292104E-02   1.590635E-04   8.741566E-01
   40.7500   1.740832E-02   1.980091E-04   2.954422E+01   1.557402E-02   4.644523E-05   8.743722E-01
   40.8000   1.793410E-02   1.992566E-04   2.958795E+01   5.068553E-03   2.242774E-05   8.745820E-01
   40.8500   1.789957E-02   2.004451E-04   2.963168E+01  -6.360194E-03   8.299112E-06   8.747895E-01
   40.9000   1.732507E-02   1.981456E-04   2.967542E+01  -1.624322E-02  -1.072303E-04   8.749973E-01
   40.9500   1.631640E-02   1.911768E-04   2.971918E+01  -2.362856E-02  -1.449881E-04   8.752078E-01
   41.0000   1.501845E-02   1.854015E-04   2.976295E+01  -2.761352E-02  -8.771180E-05   8.754156E-01
   41.0500   1.363685E-02   1.803854E-04   2.980672E+01  -2.678841E-02  -1.342579E-04   8.756188E-01
   41.1000   1.241301E-02   1.723228E-04   2.985051E+01  -2.157711E-02  -1.607062E-04   8.758231E-01
   41.1500   1.152311E-02   1.674140E-04   2.989430E+01  -1.365892E-02  -2.130595E-05   8.760244E-01
   41.2000   1.108887E-02   1.682371E-04   2.993811E+01  -3.317160E-03   1.678940E-05   8.762199E-01
   41.2500   1.120666E-02   1.675550E-04   2.998193E+01   7.891150E-03  -2.662267E-05   8.764148E-01
   41.3000   1.184337E-02   1.688375E-04   3.002575E+01   1.714529E-02   1.007114E-04   8.766117E-01
   41.3500   1.288200E-02   1.765284E-04   3.006959E+01   2.403377E-02   1.687259E-04   8.768129E-01
   41.4000   1.419549E-02   1.828890E-04   3.011343E+01   2.777933E-02   8.578444E-05   8.770175E-01
   41.4500   1.557429E-02   1.875202E-04   3.015729E+01   2.650438E-02   1.266109E-04   8.772235E-01
   41.5000   1.677310E-02   1.955824E-04   3.020115E+01   2.088677E-02   1.678021E-04   8.774292E-01
   41.5500   1.762090E-02   2.008848E-04   3.024503E+01   1.265995E-02   2.671799E-05   8.776349E-01
   41.6000   1.799586E-02   2.001133E-04   3.028892E+01   1.924104E-03  -1.946576E-05   8.778392E-01
   41.6500   1.779892E-02   2.005572E-04   3.033282E+01  -9.618305E-03   1.961796E-05   8.780397E-01
   41.7000   1.707448E-02   1.988256E-04   3.037672E+01  -1.885390E-02  -1.116409E-04   8.782388E-01
   41.7500   1.596225E-02   1.905103E-04   3.042064E+01  -2.514617E-02  -1.833365E-04   8.784392E-01
   41.8000   1.462042E-02   1.835165E-04   3.046457E+01  -2.773717E-02  -9.308425E-05   8.786447E-01
   41.8500   1.327795E-02   1.790421E-04   3.050850E+01  -2.507635E-02  -1.135602E-04   8.788544E-01
   41.9000   1.218459E-02   1.718540E-04   3.055245E+01  -1.814298E-02  -1.489273E-04   8.790657E-01
   41.9500   1.150548E-02   1.671288E-04   3.059641E+01  -8.613200E-03  -2.644004E-05   8.792835E-01
   42.0000   1.135397E-02   1.683110E-04   3.064038E+01   2.706271E-03   5.137776E-05   8.795053E-01
   42.0500   1.177196E-02   1.706106E-04   3.068436E+01   1.372443E-02   4.176672E-05   8.797219E-01
   42.1000   1.268129E-02   1.738551E-04   3.072835E+01   2.210750E-02   1.024277E-04   8.799369E-01
   42.1500   1.392167E-02   1.810412E-04   3.077235E+01   2.685423E-02   1.720562E-04   8.801526E-01
   42.2000   1.530023E-02   1.889728E-04   3.081637E+01   2.757360E-02   1.300073E-04   8.803658E-01
   42.2500   1.660803E-02   1.939728E-04   3.086039E+01   2.407601E-02   8.053021E-05   8.805849E-01
   42.3000   1.763897E-02   1.986140E-04   3.090443E+01   1.651857E-02   1.130941E-04   8.808087E-01
   42.3500   1.822133E-02   2.036206E-04   3.094847E+01   6.611081E-03   5.729476E-05   8.810312E-01
   42.4000   1.828746E-02   2.031297E-04   3.099253E+01  -4.086592E-03  -6.309195E-05   8.812529E-01
   42.4500   1.781091E-02   1.997455E-04   3.103660E+01  -1.481428E-02  -5.463151E-05   8.814702E-01
   42.5000   1.685205E-02   1.968185E-04   3.108068E+01  -2.283167E-02  -8.858602E-05   8.816885E-01
   42.5500   1.559991E-02   1.897086E-04   3.112477E+01  -2.659262E-02  -1.822106E-04   8.819112E-01
   42.6000   1.425669E-02   1.813324E-04   3.116887E+01  -2.646466E-02  -1.284388E-04   8.821366E-01
   42.6500   1.303070E-02   1.767926E-04   3.121298E+01  -2.173564E-02  -7.594025E-05   8.823670E-01
   42.7000   1.214935E-02   1.723832E-04   3.125710E+01  -1.311048E-02  -9.308993E-05   8.825975E-01
   42.7500   1.174643E-02   1.692168E-04   3.130124E+01  -2.836972E-03  -1.780508E-05   8.828256E-01
   42.8000   1.187188E-02   1.708879E-04   3.134539E+01   7.816498E-03   7.284280E-05   8.830532E-01
   42.8500   1.251373E-02   1.747847E-04   3.138955E+01   1.756131E-02   7.268468E-05   8.832804E-01
   42.9000   1.357595E-02   1.788565E-04   3.143371E+01   2.423493E-02   1.070778E-04   8.835068E-01
   42.9500   1.486772E-02   1.860174E-04   3.147790E+01   2.678951E-02   1.667419E-04   8.837323E-01
   43.0000   1.619016E-02   1.936006E-04   3.152209E+01   2.542868E-02   1.225867E-04   8.839582E-01
   43.0500   1.733944E-02   1.983593E-04   3.156629E+01   1.983384E-02   8.064681E-05   8.841825E-01
   43.1000   1.811710E-02   2.023869E-04   3.161051E+01   1.091147E-02   7.425853E-05   8.844077E-01
   43.1500   1.841052E-02   2.044910E-04   3.165473E+01   7.570195E-04  -1.203593E-06   8.846377E-01
   43.2000   1.819927E-02   2.021688E-04   3.169897E+01  -9.016512E-03  -8.172315E-05   8.848772E-01
   43.2500   1.752909E-02   1.981782E-04   3.174322E+01  -1.752415E-02  -6.393761E-05   8.851201E-01
   43.3000   1.649735E-02   1.949134E-04   3.178748E+01  -2.304485E-02  -8.991055E-05   8.853601E-01
   43.3500   1.529956E-02   1.879359E-04   3.183176E+01  -2.414406E-02  -1.792346E-04   8.856072E-01
   43.4000   1.414086E-02   1.800556E-04   3.187604E+01  -2.170252E-02  -1.041731E-04   8.858599E-01
   43.4500   1.318665E-02   1.776923E-04   3.192034E+01  -1.584504E-02  -1.730006E-05   8.861098E-01
   43.5000   1.261060E-02   1.755266E-04   3.196465E+01  -6.842794E-03  -7.669653E-05   8.863574E-01
   43.5500   1.251216E-02   1.723195E-04   3.200898E+01   2.821379E-03  -1.545588E-05   8.866061E-01
   43.6000   1.287450E-02   1.756685E-04   3.205331E+01   1.144987E-02   1.349621E-04   8.868505E-01
   43.6500   1.364010E-02   1.819367E-04   3.209766E+01   1.893911E-02   8.071209E-05   8.870916E-01
   43.7000   1.471095E-02   1.844821E-04   3.214202E+01   2.303451E-02   6.292459E-05   8.873298E-01
   43.7500   1.586575E-02   1.908524E-04   3.218640E+01   2.258259E-02   1.809204E-04   8.875637E-01
   43.8000   1.692641E-02   1.987596E-04   3.223078E+01   1.946156E-02   9.662714E-05   8.878007E-01
   43.8500   1.776291E-02   2.002627E-04   3.227518E+01   1.341941E-02  -3.591599E-06   8.880415E-01
   43.9000   1.822022E-02   2.017436E-04   3.231958E+01   4.617279E-03   7.105819E-05   8.882856E-01
   43.9500   1.822568E-02   2.047908E-04   3.236400E+01  -4.210835E-03   1.062677E-05   8.885319E-01
   44.0000   1.781829E-02   2.013085E-04   3.240844E+01  -1.194441E-02  -1.288494E-04   8.887784E-01
   44.0500   1.704759E-02   1.956709E-04   3.245288E+01  -1.858451E-02  -6.931300E-05   8.890236E-01
   44.1000   1.601430E-02   1.934732E-04   3.249734E+01  -2.201433E-02  -5.476466E-05   8.892670E-01
   44.1500   1.491882E-02   1.876730E-04   3.254181E+01  -2.119379E-02  -1.713033E-04   8.895110E-01
   44.2000   1.394022E-02   1.798857E-04   3.258629E+01  -1.755989E-02  -9.998205E-05   8.897575E-01
   44.2500   1.321471E-02   1.782125E-04   3.263078E+01  -1.081981E-02   2.125656E-06   8.900113E-01
   44.3000   1.290072E-02   1.773902E-04   3.267529E+01  -1.640804E-03  -3.658615E-05   8.902660E-01
   44.3500   1.304462E-02   1.762872E-04   3.271981E+01   7.234710E-03   1.574780E-05   8.905165E-01
   44.4000   1.360043E-02   1.799554E-04   3.276434E+01   1.472201E-02   1.198865E-04   8.907674E-01
   44.4500   1.448344E-02   1.859906E-04   3.280889E+01   2.014814E-02   1.023270E-04   8.910143E-01
   44.5000   1.555933E-02   1.900505E-04   3.285345E+01   2.225151E-02   7.472996E-05   8.912597E-01
   44.5500   1.664401E-02   1.949670E-04   3.289801E+01   2.056713E-02   1.238019E-04   8.915089E-01
   44.6000   1.756463E-02   2.012036E-04   3.294260E+01   1.577593E-02   1.070516E-04   8.917571E-01
   44.6500   1.818367E-02   2.042147E-04   3.298719E+01   8.681506E-03   1.217117E-05   8.920033E-01
   44.7000   1.840719E-02   2.037824E-04   3.303180E+01   1.123599E-04  -1.232043E-05   8.922540E-01
   44.7500   1.819030E-02   2.037589E-04   3.307642E+01  -8.707743E-03   4.064234E-06   8.925023E-01
   44.8000   1.756243E-02   2.023043E-04   3.312105E+01  -1.602482E-02  -7.913160E-05   8.927418E-01
   44.8500   1.662856E-02   1.961870E-04   3.316569E+01  -2.089752E-02  -1.435766E-04   8.929779E-01
   44.9000   1.551876E-02   1.903177E-04   3.321034E+01  -2.295544E-02  -8.066106E-05   8.932117E-01
   44.9500   1.440556E-02   1.865568E-04   3.325501E+01  -2.074475E-02  -9.677078E-05   8.934481E-01
   45.0000   1.350665E-02   1.803974E-04   3.329969E+01  -1.483133E-02  -1.238200E-04   8.936893E-01
   45.0500   1.294558E-02   1.771949E-04   3.334438E+01  -7.446679E-03   9.206017E-06   8.939243E-01
   45.1000   1.278614E-02   1.793573E-04   3.338908E+01   1.310406E-03   4.029080E-05   8.941528E-01
   45.1500   1.307759E-02   1.797125E-04   3.343379E+01   1.007955E-02  -8.640376E-06   8.943786E-01
   45.2000   1.375254E-02   1.815024E-04   3.347852E+01   1.647311E-02   9.957113E-05   8.946035E-01
   45.2500   1.468525E-02   1.885819E-04   3.352326E+01   2.046993E-02   1.496919E-04   8.948294E-01
   45.3000   1.575211E-02   1.940262E-04   3.356800E+01   2.156122E-02   6.938916E-05   8.950527E-01
   45.3500   1.677412E-02   1.973374E-04   3.361276E+01   1.871380E-02   8.204806E-05   8.952756E-01
   45.4000   1.756899E-02   2.027035E-04   3.365753E+01   1.263428E-02   1.180122E-04   8.954965E-01
   45.4500   1.801225E-02   2.064175E-04   3.370231E+01   4.957280E-03   9.984985E-06   8.957136E-01
   45.5000   1.805092E-02   2.043701E-04   3.374710E+01  -3.508282E-03  -6.447301E-05   8.959333E-01
   45.5500   1.766395E-02   2.022962E-04   3.379190E+01  -1.174975E-02  -1.623028E-05   8.961557E-01
   45.6000   1.691784E-02   2.007464E-04   3.383672E+01  -1.756073E-02  -7.251686E-05   8.963782E-01
   45.6500   1.596104E-02   1.944490E-04   3.388154E+01  -2.021721E-02  -1.595627E-04   8.966027E-01
   45.7000   1.494036E-02   1.879506E-04   3.392638E+01  -2.014096E-02  -7.827105E-05   8.968294E-01
   45.7500   1.400796E-02   1.856767E-04   3.397122E+01  -1.646381E-02  -4.410825E-05   8.970574E-01
   45.8000   1.334448E-02   1.819627E-04   3.401608E+01  -9.832087E-03  -9.155642E-05   8.972828E-01
   45.8500   1.304082E-02   1.789212E-04   3.406095E+01  -2.158543E-03  -1.311176E-05   8.975074E-01
   45.9000   1.313569E-02   1.807506E-04   3.410583E+01   5.937810E-03   7.133184E-05   8.977338E-01
   45.9500   1.362361E-02   1.841208E-04   3.415073E+01   1.332404E-02   5.331149E-05   8.979562E-01
   46.0000   1.442663E-02   1.867852E-04   3.419563E+01   1.827537E-02   7.012824E-05   8.981765E-01
   46.0500   1.539877E-02   1.919725E-04   3.424054E+01   2.013723E-02   1.300871E-04   8.983986E-01
   46.1000   1.639762E-02   1.979030E-04   3.428547E+01   1.939230E-02   8.976107E-05   8.986259E-01
   46.1500   1.729078E-02   2.008650E-04   3.433041E+01   1.583343E-02   4.232181E-05   8.988597E-01
   46.2000   1.793455E-02   2.037013E-04   3.437535E+01   9.559292E-03   7.478232E-05   8.990977E-01
   46.2500   1.822662E-02   2.069409E-04   3.442032E+01   2.034944E-03   3.345510E-05   8.993348E-01
   46.3000   1.813890E-02   2.058730E-04   3.446529E+01  -5.479616E-03  -6.981854E-05   8.995725E-01
   46.3500   1.768773E-02   2.020880E-04   3.451027E+01  -1.239313E-02  -6.072751E-05   8.998131E-01
   46.4000   1.693571E-02   1.998406E-04   3.455527E+01  -1.716784E-02  -4.738231E-05   9.000553E-01
   46.4500   1.601970E-02   1.959383E-04   3.460028E+01  -1.909555E-02  -1.058848E-04   9.002906E-01
   46.5000   1.506080E-02   1.907275E-04   3.464530E+01  -1.890854E-02  -8.608244E-05   9.005108E-01
   46.5500   1.417331E-02   1.875634E-04   3.469033E+01  -1.605976E-02  -5.299680E-05   9.007224E-01
   46.6000   1.350551E-02   1.842198E-04   3.473537E+01  -1.022916E-02  -8.196191E-05   9.009351E-01
   46.6500   1.317453E-02   1.809675E-04   3.478042E+01  -2.912853E-03  -2.570347E-05   9.011512E-01
   46.7000   1.321913E-02   1.823121E-04   3.482549E+01   4.713455E-03   6.640352E-05   9.013668E-01
   46.7500   1.364137E-02   1.854875E-04   3.487056E+01   1.200360E-02   4.665837E-05   9.015814E-01
   46.8000   1.438319E-02   1.876315E-04   3.491564E+01   1.715396E-02   6.010593E-05   9.017953E-01
   46.8500   1.530773E-02   1.925257E-04   3.496074E+01   1.942458E-02   1.258276E-04   9.020123E-01
   46.9000   1.628583E-02   1.982971E-04   3.500585E+01   1.926261E-02   8.971744E-05   9.022356E-01
   46.9500   1.718259E-02   2.015998E-04   3.505096E+01   1.603895E-02   5.752674E-05   9.024608E-01
