Time	RotTorq	YawBrFxp	YawBrFyp
754.7	556500.0	184300.0	-2149.0
754.75	556700.0	181900.0	-837.0
754.8	562800.0	178700.0	350.1
754.85	572100.0	174700.0	1629.0
754.9	580200.0	170600.0	3132.0
754.95	583500.0	166800.0	4777.0
755.0	580400.0	163900.0	6370.0
755.05	572400.0	162000.0	7726.0
755.1	563300.0	160500.0	8836.0
755.15	557000.0	158700.0	9809.0
755.2	555900.0	156400.0	10730.0
755.25	560000.0	154200.0	11590.0
755.3	567600.0	152900.0	12340.0
755.35	575500.0	152500.0	12850.0
755.4	580000.0	152700.0	13070.0
755.45	578900.0	152700.0	13040.0
755.5	573300.0	152100.0	12900.0
755.55	565700.0	151300.0	12780.0
755.6	558900.0	151400.0	12600.0
755.65	555200.0	153000.0	12210.0
755.7	556500.0	156000.0	11510.0
755.75	562100.0	159300.0	10490.0
755.8	569100.0	161600.0	9298.0
755.85	573700.0	162400.0	8100.0
755.9	573600.0	162600.0	6996.0
755.95	569000.0	163200.0	5932.0
756.0	561700.0	165300.0	4721.0
756.05	554900.0	168700.0	3258.0
756.1	551200.0	172500.0	1586.0
756.15	551700.0	175600.0	-146.6
756.2	556000.0	177400.0	-1765.0
756.25	562300.0	178300.0	-3246.0
756.3	567700.0	179500.0	-4745.0
756.35	569600.0	181800.0	-6416.0
756.4	567200.0	185100.0	-8236.0
756.45	562000.0	188200.0	-9973.0
756.5	556800.0	190100.0	-11390.0
756.55	554000.0	190700.0	-12430.0
756.6	554900.0	190700.0	-13320.0
756.65	559000.0	191500.0	-14300.0
756.7	564500.0	193800.0	-15480.0
756.75	569000.0	196800.0	-16750.0
756.8	570200.0	198900.0	-17820.0
756.85	567700.0	199000.0	-18420.0
756.9	562800.0	197000.0	-18490.0
756.95	557700.0	194300.0	-18270.0
757.0	554700.0	192500.0	-18130.0
757.05	555500.0	192600.0	-18230.0
757.1	560400.0	193900.0	-18430.0
757.15	567100.0	194900.0	-18440.0
757.2	572300.0	194000.0	-18010.0
757.25	573000.0	190800.0	-17120.0
757.3	568900.0	186700.0	-15960.0
757.35	562400.0	183600.0	-14730.0
757.4	556400.0	182200.0	-13610.0
757.45	553100.0	181600.0	-12570.0
757.5	553900.0	180200.0	-11410.0
757.55	558000.0	177100.0	-9947.0
757.6	563500.0	172600.0	-8183.999999999999
757.65	568300.0	168100.0	-6310.0
757.7	570300.0	165200.0	-4590.0
757.75	568500.0	164000.0	-3108.0
757.8	563400.0	163300.0	-1693.0
757.85	556900.0	161900.0	-86.38
757.9	552000.0	159300.0	1839.0
757.95	550400.0	156000.0	3917.0
758.0	552300.0	153100.0	5782.0
758.05	556500.0	151800.0	7192.0
758.1	560900.0	152000.0	8182.0
758.15	563800.0	152700.0	9018.0
758.2	563200.0	152500.0	9949.0
758.25	559000.0	151000.0	11090.0
758.3	552900.0	148800.0	12320.0
758.35	546800.0	147500.0	13320.0
758.4	543400.0	148300.0	13890.0
758.45	543900.0	150700.0	14040.0
758.5	547600.0	153400.0	13980.0
758.55	552000.0	155200.0	13870.0
758.6	555100.0	155600.0	13760.0
758.65	555300.0	155600.0	13560.0
758.7	552600.0	156300.0	13170.0
758.75	547900.0	158500.0	12560.0
758.8	542600.0	162200.0	11760.0
758.85	538500.0	166100.0	10800.0
758.9	537600.0	169300.0	9734.0
758.95	540200.0	171000.0	8543.0
759.0	545100.0	171800.0	7185.0
759.05	549900.0	172700.0	5651.0
759.1	552300.0	174400.0	4003.0
759.15	551800.0	177000.0	2388.0
759.2	548800.0	179700.0	881.9
759.25	544600.0	182200.0	-536.8000000000001
759.3	540600.0	184400.0	-2011.0000000000002
759.35	538400.0	186400.0	-3650.0
759.4	539000.0	188000.0	-5437.0
759.45	542000.0	188900.0	-7257.0
759.5	546200.0	188900.0	-8949.0
759.55	550600.0	188200.0	-10360.0
759.6	552800.0	187500.0	-11570.0
759.65	552200.0	187500.0	-12700.0
759.7	549300.0	188500.0	-13830.0
759.75	545500.0	190100.0	-14970.0
759.8	542800.0	191300.0	-16050.0
759.85	542500.0	190900.0	-16920.0
759.9	545100.0	189000.0	-17480.0
759.95	549000.0	186300.0	-17810.0
760.0	552600.0	184100.0	-18040.0
760.05	554300.0	183200.0	-18240.0
760.1	553400.0	183100.0	-18380.0
760.15	550100.0	182800.0	-18300.0
760.2	546000.0	181500.0	-17880.0
760.25	542800.0	179000.0	-17150.0
760.3	541700.0	176200.0	-16280.000000000002
760.35	543000.0	174100.0	-15490.0
760.4	546000.0	172800.0	-14800.0
760.45	549600.0	172000.0	-14000.0
760.5	551600.0	170500.0	-12890.0
760.55	551000.0	167600.0	-11380.0
760.6	547800.0	163900.0	-9595.0
760.65	543100.0	160400.0	-7827.0
760.7	538400.0	158300.0	-6292.0
760.75	535800.0	157900.0	-4976.0
760.8	536100.0	158400.0	-3686.0
760.85	539100.0	158200.0	-2183.0
760.9	543100.0	156200.0	-416.2
760.95	545800.0	152900.0	1437.0
761.0	545200.0	150100.0	3106.0
761.05	541200.0	149500.0	4454.0
761.1	535600.0	151300.0	5616.0
761.15	530600.0	153900.0	6795.0
761.2	527900.0	155800.0	8058.0
761.25	527700.0	156100.0	9288.0
761.3	530100.0	155700.0	10310.0
761.35	533700.0	155500.0	11010.0
761.4	536700.0	156200.0	11440.0
761.45	537400.0	157800.0	11780.0
761.5	535500.0	159700.0	12230.0
761.55	532200.0	161300.0	12780.0
761.6	529000.0	162200.0	13200.0
761.65	527100.0	162800.0	13190.0
761.7	526400.0	163400.0	12670.0
761.75	526400.0	164600.0	11840.0
761.8	527200.0	166200.0	11100.0
761.85	528500.0	167400.0	10650.0
761.9	529600.0	167700.0	10340.0
761.95	529700.0	167400.0	9787.0
762.0	528300.0	167200.0	8711.0
762.05	526300.0	168300.0	7213.0
762.1	524900.0	170400.0	5613.0
762.15	524800.0	172700.0	4232.0
762.2	526100.0	174000.0	3116.0
762.25	527700.0	174200.0	2088.0
762.3	528700.0	173700.0	893.4
762.35	528600.0	173600.0	-619.7
762.4	528700.0	174300.0	-2307.0
762.45	529400.0	175500.0	-3948.0
762.5	530500.0	176500.0	-5337.0
762.55	531300.0	176700.0	-6482.0
762.6	531300.0	176200.0	-7538.0
762.65	530100.0	175600.0	-8720.0
762.7	528000.0	175500.0	-10080.0
762.75	525600.0	176300.0	-11480.0
762.8	523700.00000000006	177200.0	-12660.0
762.85	523600.0	177100.0	-13450.0
762.9	525200.0	175900.0	-13910.0
762.95	527700.0	174200.0	-14290.0
763.0	530100.0	173000.0	-14800.0
763.05	530800.0	173000.0	-15470.0
763.1	528600.0	173900.0	-16070.0
763.15	523799.99999999994	174500.0	-16300.0
763.2	518400.0	173900.0	-16000.0
763.25	514600.0	171400.0	-15300.0
763.3	514500.0	167800.0	-14510.0
763.35	518000.0	164500.0	-13940.0
763.4	523200.00000000006	162400.0	-13630.0
763.45	527500.0	161500.0	-13360.0
763.5	529300.0	161200.0	-12770.0
763.55	527400.0	160600.0	-11720.0
763.6	522100.0	159200.0	-10340.0
763.65	515600.0	157100.0	-8940.0
763.7	511100.0	155400.0	-7739.0
763.75	510300.0	155000.0	-6776.0
763.8	513100.0	155900.0	-5867.0
763.85	517500.0	156900.0	-4795.0
763.9	521400.0	157000.0	-3451.0
763.95	523200.00000000006	156200.0	-1956.0
764.0	522400.0	155200.0	-535.1
764.05	519200.00000000006	155100.0	631.3
764.1	514100.0	156100.0	1567.0
764.15	508700.0	157600.0	2495.0
764.2	505600.0	158800.0	3636.0
764.25	506200.0	158900.0	4975.0
764.3	510500.0	157700.0	6287.0
764.35	515799.99999999994	156000.0	7271.0
764.4	519799.99999999994	155200.0	7834.0
764.45	520299.99999999994	156000.0	8109.0
764.5	517200.00000000006	158100.0	8417.0
764.55	511700.0	160000.0	8976.0
764.6	506400.0	160800.0	9746.0
764.65	503100.0	160400.0	10420.0
764.7	504100.0	159900.0	10730.0
764.75	509100.0	160200.0	10540.0
764.8	515700.00000000006	161700.0	9986.0
764.85	521700.00000000006	164000.0	9407.0
764.9	524500.0	166300.0	9056.0
764.95	522900.0	168200.0	8933.0
765.0	517299.99999999994	169700.0	8764.0
765.05	510500.0	171300.0	8237.0
765.1	505600.0	173400.0	7214.0
765.15	504600.0	175900.0	5893.0
765.2	508200.0	178400.0	4659.0
765.25	513799.99999999994	180200.0	3707.0
765.3	518700.00000000006	181200.0	2971.0
765.35	520100.0	181900.0	2140.0
765.4	517400.0	182900.0	981.8
765.45	512000.0	184300.0	-476.9
765.5	506500.0	185500.0	-1997.0
765.55	503300.0	185800.0	-3300.0
765.6	503900.0	185100.0	-4282.0
765.65	507400.0	183600.0	-5125.0
765.7	511900.0	182100.0	-6079.0
765.75	515299.99999999994	181500.0	-7263.0
765.8	516000.0	181800.0	-8565.0
765.85	513600.0	182200.0	-9736.0
765.9	508600.0	181400.0	-10590.0
765.95	503100.0	178800.0	-11110.0
766.0	500100.0	175000.0	-11440.0
766.05	501500.0	171400.0	-11830.0
766.1	506600.0	169300.0	-12440.0
766.15	513000.0	168900.0	-13210.0
766.2	518100.0	169200.0	-13840.0
766.25	519299.99999999994	168800.0	-14080.0
766.3	516200.00000000006	167100.0	-13920.0
766.35	510700.0	164800.0	-13540.0
766.4	505600.0	163200.0	-13240.0
766.45	503300.0	162800.0	-13160.0
766.5	504800.0	163300.0	-13210.0
766.55	509600.0	163100.0	-13100.0
766.6	515400.0	161400.0	-12620.0
766.65	518799.99999999994	158800.0	-11830.0
766.7	518299.99999999994	156800.0	-10910.0
766.75	513400.0	156300.0	-10090.0
766.8	506400.0	157400.0	-9379.0
766.85	500400.0	158700.0	-8627.0
766.9	498700.0	158600.0	-7649.0
766.95	501900.0	156500.0	-6438.0
767.0	508700.0	153200.0	-5095.0
767.05	515600.0	150900.0	-3793.0
767.1	518900.0	150900.0	-2676.0
767.15	516600.0	153200.0	-1717.0
767.2	510500.0	156200.0	-735.0
767.25	503400.0	157800.0	420.5
767.3	499000.0	157200.0	1745.0
767.35	499800.0	155500.0	3075.0
767.4	505100.0	154500.0	4177.0
767.45	512600.0	155600.0	4935.0
767.5	519000.0	158500.0	5465.0
767.55	521700.00000000006	161800.0	6003.0
767.6	519799.99999999994	164000.0	6716.0
767.65	514200.00000000006	164700.0	7569.0
767.7	507300.0	165000.0	8361.0
767.75	502400.0	166300.0	8861.0
767.8	502200.0	169300.0	8997.0
767.85	506400.0	173000.0	8855.0
767.9	512700.00000000006	175800.0	8664.0
767.95	517700.00000000006	176800.0	8613.0
768.0	518900.0	176500.0	8710.0
768.05	516000.0	176600.0	8798.0
768.1	510700.0	178700.0	8669.0
768.15	505400.0	182600.0	8177.0
768.2	502800.0	186800.0	7390.0
768.25	504000.0	189200.0	6515.0
768.3	508400.0	189000.0	5769.0
768.35	513700.00000000006	187200.0	5207.0
768.4	517799.99999999994	186000.0	4741.0
768.45	518799.99999999994	186700.0	4133.0
768.5	516100.0	189200.0	3198.0
768.55	511100.0	191700.0	1984.0
768.6	506100.0	192000.0	731.0
768.65	503800.0	189600.0	-328.6
768.7	505300.0	186000.0	-1174.0
768.75	509900.0	183400.0	-2007.0000000000002
768.8	515600.0	183200.0	-3052.0
768.85	520200.00000000006	184600.0	-4352.0
768.9	521700.00000000006	185500.0	-5782.0
768.95	518600.0	184500.0	-7123.0
769.0	512400.0	181600.0	-8176.0
769.05	506100.0	178300.0	-8923.0
769.1	503000.0	176300.0	-9548.0
769.15	505000.0	176100.0	-10320.0
769.2	511500.0	176700.0	-11360.0
769.25	519700.00000000006	176400.0	-12510.0
769.3	526000.0	174200.0	-13440.0
769.35	528200.0	170800.0	-13860.0
769.4	524600.0	167600.0	-13830.0
769.45	516799.99999999994	166100.0	-13610.0
769.5	508500.0	166600.0	-13460.0
769.55	504000.0	167500.0	-13520.0
769.6	506300.0	167200.0	-13650.0
769.65	514500.0	165000.0	-13640.0
769.7	525100.0	161400.0	-13290.0
769.75	533600.0	158600.0	-12590.0
769.8	535700.0	158200.0	-11730.0
769.85	530500.0	160500.0	-10950.0
769.9	521200.00000000006	163600.0	-10300.0
769.95	512200.00000000006	165000.0	-9687.0
770.0	507700.0	163800.0	-8938.0
770.05	509600.0	160900.0	-7961.0
770.1	516900.0	158300.0	-6826.0
770.15	526400.0	157900.0	-5650.0
770.2	534300.0	159900.0	-4570.0
770.25	537000.0	162900.0	-3636.0
770.3	533400.0	165000.0	-2745.0
770.35	525300.0	165000.0	-1705.0
770.4	516700.00000000006	163600.0	-409.7
770.45	511500.0	162600.0	1030.0
770.5	511800.0	163400.0	2374.0
770.55	517500.0	165800.0	3454.0
770.6	525200.0	168600.0	4226.0
770.65	531400.0	170200.0	4870.0
770.7	533600.0	170500.0	5638.0
770.75	532000.0	170400.0	6647.0
770.8	527500.0	171600.0	7732.0
770.85	522700.00000000006	174700.0	8615.0
770.9	520200.00000000006	178900.0	9157.0
770.95	521200.00000000006	182000.0	9407.0
771.0	525300.0	182800.0	9569.0
771.05	531000.0	181800.0	9858.0
771.1	535700.0	181300.0	10260.0
771.15	537200.0	183000.0	10570.0
771.2	535500.0	187100.0	10550.0
771.25	532100.0	191600.0	10130.0
771.3	529400.0	194300.0	9471.0
771.35	528700.0	194200.0	8779.0
771.4	530600.0	192500.0	8199.0
771.45	534200.0	191400.0	7669.0
771.5	537400.0	192600.0	6970.0
771.55	538600.0	195900.0	5923.0
771.6	536800.0	199500.0	4536.0
771.65	532900.0	201300.0	3037.0
771.7	529800.0	200300.0	1703.0
771.75	529400.0	197700.0	611.1999999999999
771.8	532700.0	195500.0	-436.40000000000003
771.85	538200.0	195400.0	-1704.0
771.9	543700.0	197300.0	-3288.0
771.95	546900.0	199400.0	-5003.0
772.0	546400.0	199800.0	-6519.0
772.05	541800.0	197800.0	-7627.0
772.1	535200.0	194400.0	-8370.0
772.15	529900.0	191700.0	-9055.0
772.2	529400.0	190900.0	-9970.0
772.25	534200.0	191500.0	-11200.0
772.3	542200.0	192100.0	-12540.0
772.35	549900.0	191100.0	-13630.0
772.4	553800.0	188500.0	-14220.0
772.45	551800.0	185500.0	-14360.0
772.5	543900.0	183600.0	-14380.0
772.55	534000.0	183000.0	-14570.0
772.6	527400.0	182700.0	-14940.0
772.65	527900.0	181100.0	-15270.0
772.7	536200.0	177700.0	-15330.0
772.75	549100.0	173600.0	-15050.0
772.8	560700.0	170300.0	-14610.0
772.85	565600.0	169000.0	-14190.0
772.9	561300.0	169200.0	-13830.0
772.95	549600.0	169400.0	-13310.0
773.0	536500.0	167900.0	-12360.0
773.05	528200.0	164200.0	-10970.0
773.1	529500.0	159300.0	-9414.0
773.15	539900.0	155200.0	-8128.0
773.2	555300.0	153200.0	-7247.0
773.25	568400.0	153500.0	-6562.0
773.3	573200.0	155100.0	-5683.0
773.35	567500.0	156300.0	-4304.0
773.4	554300.0	156500.0	-2422.0
773.45	540200.0	155800.0	-348.7
773.5	531900.0	155200.0	1469.0
773.55	534000.0	155800.0	2782.0
773.6	546200.0	157400.0	3657.0
773.65	563500.0	159100.0	4427.0
773.7	578400.0	160300.0	5447.0
773.75	584500.0	161500.0	6824.0
773.8	579300.0	163300.0	8334.0
773.85	564900.0	166600.0	9594.0
773.9	548100.0	171000.0	10370.0
773.95	536700.0	175100.0	10740.0
774.0	535900.0	177500.0	11010.0
774.05	547300.0	178000.0	11430.0
774.1	566000.0	178300.0	11950.0
774.15	583500.0	180300.0	12230.0
774.2	591700.0	185300.0	12040.0
774.25	586500.0	192300.0	11400.0
774.3	570300.0	199100.0	10660.0
774.35	550600.0	203800.0	10150.0
774.4	536900.0	206000.0	9940.0
774.45	535600.0	207200.0	9683.0
774.5	547500.0	208900.0	8918.0
774.55	567400.0	212300.0	7446.0
774.6	586200.0	216700.0	5499.0
774.65	595400.0	220800.0	3636.0
774.7	591200.0	223300.0	2332.0
774.75	575300.0	223600.0	1602.0
774.8	554900.0	222900.0	989.0
774.85	538400.0	222700.0	-79.94999999999999
774.9	533500.0	223500.0	-1804.0
774.95	542600.0	224600.0	-3910.0
775.0	561500.0	224900.0	-5887.0
775.05	582000.0	223300.0	-7307.0
775.1	594900.0	220000.0	-8193.0
775.15	594100.0	216400.0	-8945.0
775.2	580400.0	214000.0	-9904.0
775.25	560000.0	213000.0	-11130.0
775.3	542700.0	212300.0	-12370.0
775.35	537100.0	210500.0	-13310.0
775.4	546900.0	206500.0	-13860.0
775.45	568000.0	200900.0	-14240.0
775.5	590800.0	194800.0	-14830.0
775.55	605000.0	190000.0	-15730.0
775.6	604500.0	187100.0	-16630.0
775.65	590800.0	185100.0	-16980.0
775.7	570700.0	182200.0	-16550.0
775.75	553700.0	176900.0	-15550.0
775.8	547500.0	169500.0	-14580.0
775.85	555300.0	161700.0	-14110.0
775.9	573900.0	156000.0	-14150.0
775.95	595000.0	153000.0	-14250.0
776.0	609100.0	151900.0	-13870.0
776.05	610500.0	150900.0	-12720.0
776.1	598700.0	148200.0	-10960.0
776.15	579700.0	143600.0	-9053.0
776.2	563000.0	138800.0	-7382.0
776.25	555900.0	135600.0	-6125.0
776.3	562100.0	135400.0	-5120.0
776.35	579300.0	137700.0	-4050.0
776.4	600000.0	140500.0	-2726.0
776.45	615300.0	142100.0	-1151.0
776.5	618600.0	142100.0	482.4
776.55	609100.0	141500.0	1988.0
776.6	591200.0	142300.0	3295.0
776.65	573300.0	146100.0	4505.0
776.7	563800.0	152400.0	5757.0
776.75	566900.0	159300.0	7043.0
776.8	581100.0	164400.0	8189.0
776.85	600300.0	167200.0	9005.0
776.9	615600.0	169300.0	9429.0
776.95	620000.0	173700.0	9611.0
777.0	611600.0	181800.0	9825.0
777.05	594200.0	192200.0	10240.0
777.1	576200.0	201700.0	10820.0
777.15	566300.0	207600.0	11300.0
777.2	568800.0	210000.0	11380.0
777.25	582200.0	211700.0	10850.0
777.3	599800.0	215600.0	9856.0
777.35	613500.0	222600.0	8787.0
777.4	617100.0	230600.0	8035.0
777.45	609300.0	237000.0	7670.0
777.5	594000.0	239900.0	7424.0
777.55	578300.0	240000.0	6867.0
777.6	569200.0	239900.0	5755.0
777.65	570600.0	241400.0	4217.0
777.7	581500.0	244700.0	2620.0
777.75	596400.0	247800.0	1302.0
777.8	608100.0	248700.0	290.5
777.85	611300.0	246700.0	-619.0
777.9	604900.0	242900.0	-1700.0
777.95	593300.0	239500.0	-3027.0
778.0	582400.0	238100.0	-4495.0
778.05	577300.0	238200.0	-5922.0
778.1	580700.0	237600.0	-7143.0
778.15	591100.0	233800.0	-8151.0
778.2	603500.0	226500.0	-9108.0
778.25	612600.0	217700.0	-10150.0
778.3	614900.0	210200.0	-11230.0
778.35	610400.0	205400.0	-12200.0
778.4	601600.0	201800.0	-12930.0
778.45	593100.0	196900.0	-13380.0
778.5	589600.0	189300.0	-13590.0
778.55	592900.0	179800.0	-13780.0
778.6	601900.0	170500.0	-14060.0
778.65	613200.0	163700.0	-14430.0
778.7	621800.0	159800.0	-14740.0
778.75	623200.0	157100.0	-14820.0
778.8	617000.0	153100.0	-14500.0
778.85	607200.0	146600.0	-13710.0
778.9	599100.0	138900.0	-12680.0
778.95	596700.0	132400.0	-11740.0
779.0	602000.0	129300.00000000001	-11040.0
779.05	612500.0	129600.0	-10550.0
779.1	624100.0	131600.0	-10020.0
779.15	632100.0	132700.0	-9197.0
779.2	633300.0	131000.0	-7971.0
779.25	627300.0	127700.0	-6509.0
779.3	616400.0	125400.0	-5085.0
779.35	605200.0	126800.0	-3921.0
779.4	599100.0	132300.0	-2984.0
779.45	601900.0	139800.0	-2052.0
779.5	612900.0	146000.0	-975.1999999999999
779.55	627300.0	149600.0	189.1
779.6	638400.0	151600.0	1259.0
779.65	641900.0	154800.0	2126.0
779.7	636200.0	161500.0	2809.0
779.75	624500.0	171600.0	3506.0
779.8	612300.0	182500.0	4372.0
779.85	605300.0	191300.0	5365.0
779.9	606300.0	197300.0	6253.0
779.95	614400.0	201800.0	6789.0
780.0	625500.0	207300.0	6888.0
780.05	634500.0	215400.0	6747.0
780.1	636900.0	224800.0	6687.0
780.15	631700.0	233400.0	6946.0
780.2	620500.0	239600.0	7426.0
780.25	608200.0	243400.0	7842.0
780.3	600100.0	246400.0	7915.0
780.35	599300.0	250300.0	7486.0
780.4	606000.0	255600.0	6737.0
780.45	616600.0	261100.00000000003	5946.0
780.5	626600.0	264800.0	5354.0
780.55	632000.0	265600.0	5003.0
780.6	631400.0	263900.0	4761.0
780.65	625600.0	261399.99999999997	4370.0
780.7	616600.0	260200.0	3629.0
780.75	608300.0	260800.0	2580.0
780.8	604900.0	261100.00000000003	1486.0
780.85	608500.0	258700.0	612.8
780.9	617600.0	252800.0	-11.15
780.95	628500.0	244700.0	-617.9
781.0	636900.0	236500.0	-1481.0
781.05	639200.0	229500.0	-2664.0
781.1	635000.0	223800.0	-3921.0
781.15	627300.0	218100.0	-4898.0
781.2	620200.0	211100.0	-5436.0
781.25	617300.0	202500.0	-5736.0
781.3	619600.0	193000.0	-6225.0
781.35	625700.0	184100.0	-7196.0
781.4	633400.0	176500.0	-8489.0
781.45	640000.0	169900.0	-9645.0
781.5	643200.0	163500.0	-10280.0
781.55	642300.0	156400.0	-10340.0
781.6	637800.0	148700.0	-10120.0
781.65	632400.0	141100.0	-10020.0
781.7	628400.0	135200.0	-10330.0
781.75	628300.0	131700.0	-10920.0
781.8	632800.0	130000.0	-11440.0
781.85	640500.0	128500.0	-11580.0
781.9	648200.0	125800.0	-11290.0
781.95	652900.0	122200.0	-10770.0
782.0	653300.0	119500.0	-10280.0
782.05	649900.0	119600.0	-9958.0
782.1	645500.0	123100.0	-9758.0
782.15	642400.0	128600.0	-9542.0
782.2	641900.0	134000.0	-9175.0
782.25	644600.0	138200.0	-8608.0
782.3	650000.0	141700.0	-7921.0
782.35	655800.0	145800.0	-7291.0
782.4	659800.0	151900.0	-6809.0
782.45	660200.0	160200.0	-6407.0
782.5	656700.0	169500.0	-5892.0
782.55	650700.0	178600.0	-5130.0
782.6	645000.0	186300.0	-4120.0
782.65	641800.0	193000.0	-3039.0
782.7	642600.0	199700.0	-2111.0
782.75	646700.0	207500.0	-1450.0
782.8	651800.0	216400.0	-1000.9999999999999
782.85	655600.0	225700.0	-549.8
782.9	656000.0	233900.0	105.7
782.95	652100.0	240400.0	994.3
783.0	644700.0	245600.0	1949.0
783.05	636700.0	250400.0	2777.0
783.1	631200.0	255800.0	3313.0
783.15	631100.0	261800.0	3616.0
783.2	637000.0	267400.0	3894.0
783.25	646100.0	271400.0	4268.0
783.3	655600.0	273000.0	4823.0
783.35	661600.0	272800.0	5403.0
783.4	661500.0	272100.0	5792.0
783.45	655000.0	271800.0	5889.0
783.5	644700.0	271900.0	5832.0
783.55	635600.0	271400.0	5874.0
783.6	632000.0	268800.0	6107.0
783.65	635700.0	263400.0	6332.0
783.7	645500.0	255300.0	6284.0
783.75	658000.0	246400.0	5850.0
783.8	667800.0	238200.0	5119.0
783.85	670600.0	231400.0	4389.0
783.9	665800.0	225300.0	3936.0
783.95	655300.0	218600.0	3754.0
784.0	643800.0	210600.0	3592.0
784.05	636700.0	201600.0	3128.0
784.1	637800.0	192000.0	2219.0
784.15	646800.0	183100.0	995.1999999999999
784.2	659400.0	175200.0	-204.8
784.25	670000.0	168300.0	-1050.0
784.3	674500.0	161800.0	-1443.0
784.35	671500.0	155000.0	-1653.0
784.4	662600.0	148200.0	-2102.0
784.45	652000.0	142200.0	-3028.0
784.5	645100.0	137900.0	-4281.0
784.55	645800.0	134900.0	-5468.0
784.6	654000.0	132600.0	-6336.0
784.65	666100.0	130400.0	-6886.0
784.7	677300.0	127700.0	-7324.0
784.75	683300.0	125000.0	-7917.0
784.8	681600.0	123300.0	-8792.0
784.85	672500.0	124000.0	-9825.0
784.9	660300.0	127300.0	-10690.0
784.95	650800.0	132400.0	-11140.0
785.0	649400.0	137800.0	-11260.0
785.05	656600.0	141700.0	-11380.0
785.1	668900.0	144400.0	-11820.0
785.15	680400.0	147400.0	-12580.0
785.2	685500.0	152300.0	-13270.0
785.25	682100.0	159500.0	-13440.0
785.3	671500.0	168000.0	-12960.0
785.35	658600.0	176100.0	-12060.0
785.4	648700.0	182600.0	-11260.0
785.45	645900.0	188000.0	-10960.0
785.5	651900.0	193800.0	-11060.0
785.55	663300.0	201100.0	-11170.0
785.6	674800.0	209700.0	-10820.0
785.65	680700.0	218200.0	-9853.0
785.7	677600.0	224900.0	-8508.0
785.75	667100.0	229600.0	-7206.0
785.8	653800.0	233200.0	-6212.0
785.85	643900.0	237300.0	-5483.0
785.9	642000.0	242700.0	-4755.0
785.95	648400.0	249200.0	-3825.0
786.0	660000.0	255400.0	-2652.0
786.05	671700.0	259300.0	-1397.0
786.1	678300.0	260200.0	-263.29999999999995
786.15	677000.0	258899.99999999997	720.8
786.2	668800.0	257399.99999999997	1719.0
786.25	658100.0	257100.00000000003	2908.0
786.3	650600.0	257700.0	4277.0
786.35	650400.0	257800.0	5589.0
786.4	658100.0	255900.0	6581.0
786.45	670100.0	251400.0	7116.0
786.5	680400.0	245200.0	7326.0
786.55	683900.0	238900.0	7545.0
786.6	679200.0	233700.0	8096.0
786.65	668700.0	229600.0	8996.0
786.7	658000.0	225400.0	9964.0
786.75	652700.0	219700.0	10580.0
786.8	654700.0	211900.0	10580.0
786.85	663000.0	203200.0	10070.0
786.9	674300.0	195400.0	9508.0
786.95	684300.0	189400.0	9220.0
787.0	688700.0	185300.0	9191.0
787.05	685500.0	181800.0	9095.0
787.1	676100.0	177500.0	8646.0
787.15	665200.0	172000.0	7780.0
787.2	658000.0	166100.0	6673.0
787.25	657700.0	161400.0	5561.0
787.3	664400.0	158200.0	4558.0
787.35	674800.0	156300.0	3578.0
787.4	684900.0	154900.0	2458.0
787.45	690100.0	153400.0	1067.0
787.5	688400.0	152000.0	-501.29999999999995
787.55	681000.0	151400.0	-2020.0
787.6	671900.0	152100.0	-3320.0
787.65	665700.0	153800.0	-4436.0
787.7	665600.0	155700.0	-5544.0
787.75	671400.0	157500.0	-6848.0
787.8	681000.0	159200.0	-8336.0
787.85	690400.0	160700.0	-9847.0
787.9	694600.0	162500.0	-11220.0
787.95	691300.0	165000.0	-12310.0
788.0	681800.0	168800.0	-13070.0
788.05	670400.0	173600.0	-13620.0
788.1	661900.0	178500.0	-14130.0
788.15	659900.0	182900.0	-14750.0
788.2	665000.0	186300.0	-15470.0
788.25	675300.0	189400.0	-16110.0
788.3	685900.0	193100.0	-16550.0
788.35	691700.0	197800.0	-16720.0
788.4	690300.0	203400.0	-16590.0
788.45	682000.0	208800.0	-16200.0
788.5	670200.0	213200.0	-15650.0
788.55	660000.0	216800.0	-15050.0
788.6	655500.0	220400.0	-14470.0
788.65	659200.0	224500.0	-13870.0
788.7	669300.0	228300.0	-13200.0
788.75	681200.0	231200.0	-12330.0
788.8	690400.0	232800.0	-11160.0
788.85	692800.0	233600.0	-9733.0
788.9	687900.0	233800.0	-8201.0
788.95	678500.0	233900.0	-6686.0
789.0	669100.0	234100.0	-5211.0
789.05	664100.0	234100.0	-3751.0
789.1	665900.0	233000.0	-2253.0
789.15	673200.0	230600.0	-727.7
789.2	682600.0	226900.0	763.9
789.25	689100.0	223000.0	2155.0
789.3	690700.0	219700.0	3570.0
789.35	687500.0	217300.0	5114.0
789.4	681200.0	215200.0	6782.0
789.45	674900.0	212700.0	8433.0
789.5	671200.0	209300.0	9830.0
789.55	672300.0	205100.0	10840.0
789.6	677300.0	201000.0	11470.0
789.65	683700.0	197600.0	11870.0
789.7	688700.0	195200.0	12230.0
789.75	690300.0	193000.0	12680.0
789.8	688000.0	190200.0	13170.0
789.85	682300.0	186800.0	13530.0
789.9	675900.0	183600.0	13580.0
789.95	671700.0	181400.0	13270.0
790.0	671600.0	180600.0	12670.0
